"[0.44721364974975586, 0.0, -0.8944271206855774]","[0.0, -0.9999998807907104, -0.0]","[-0.8944271206855774, 0.0, -0.4472135305404663]"
"[0.80901700258255, -0.5, 0.3090169429779053]","[-0.05278642475605011, -0.5854101181030273, -0.8090169429779053]","[0.5854101777076721, 0.638196587562561, -0.49999988079071045]"
"[0.80901700258255, -0.05278642475605011, -0.5854101777076721]","[-0.5, -0.5854101181030273, -0.638196587562561]","[-0.3090169429779053, 0.8090169429779053, -0.49999988079071045]"
"[0.5, -0.5854101777076721, 0.638196587562561]","[-0.3090169429779053, -0.8090169429779053, -0.5]","[0.8090169429779053, 0.05278642475605011, -0.5854101181030273]"
"[0.5, -0.3090169429779053, 0.8090169429779053]","[-0.5854101777076721, -0.8090169429779053, 0.05278642475605011]","[0.638196587562561, -0.5, -0.5854101181030273]"
"[0.5, -0.3090169429779053, -0.8090169429779053]","[-0.5854101777076721, -0.8090169429779053, -0.05278642475605011]","[-0.638196587562561, 0.5, -0.5854101181030273]"
"[0.5, -0.5854101777076721, -0.638196587562561]","[-0.3090169429779053, -0.8090169429779053, 0.5]","[-0.8090169429779053, -0.05278642475605011, -0.5854101181030273]"
"[0.5854102373123169, -0.8090169429779053, 0.05278642475605011]","[-0.638196587562561, -0.49999988079071045, -0.5854101777076721]","[0.5, 0.3090169429779053, -0.8090169429779053]"
"[0.5854102373123169, -0.638196587562561, -0.5]","[-0.8090169429779053, -0.49999988079071045, -0.3090169429779053]","[-0.05278642475605011, 0.5854101777076721, -0.8090169429779053]"
"[0.44721364974975586, -0.8944271206855774, 0.0]","[-0.8944271206855774, -0.4472135305404663, -0.0]","[0.0, 0.0, -0.9999998807907104]"
"[0.41179776191711426, 0.8725390434265137, 0.2628655433654785]","[0.8725390434265137, -0.4607412815093994, 0.1624598503112793]","[0.2628655433654785, 0.1624598503112793, -0.9510564804077148]"
"[0.41179776191711426, 0.8725390434265137, -0.2628655433654785]","[0.8725390434265137, -0.4607412815093994, -0.1624598503112793]","[-0.2628655433654785, -0.1624598503112793, -0.9510564804077148]"
"[0.4472135305404663, 0.7236068248748779, 0.5257311463356018]","[0.8506507873535156, -0.525731086730957, 0.0]","[0.27639320492744446, 0.44721361994743347, -0.8506507873535156]"
"[0.4472135305404663, 0.8506507873535156, -0.27639320492744446]","[0.7236068248748779, -0.525731086730957, -0.44721361994743347]","[-0.5257311463356018, 0.0, -0.8506507873535156]"
"[0.7100791335105896, 0.5611469745635986, 0.4253253936767578]","[0.6881909370422363, -0.4253253936767578, -0.5877852439880371]","[-0.14893220365047455, 0.7100791931152344, -0.6881909370422363]"
"[0.7100791335105896, 0.6881909370422363, 0.14893220365047455]","[0.5611469745635986, -0.4253253936767578, -0.7100791931152344]","[-0.4253253936767578, 0.5877852439880371, -0.6881909370422363]"
"[0.9510565400123596, 0.2628655433654785, 0.1624598503112793]","[0.2628655433654785, -0.41179776191711426, -0.8725390434265137]","[-0.1624598503112793, 0.8725390434265137, -0.4607412815093994]"
"[0.46074122190475464, -0.1624598503112793, 0.8725390434265137]","[0.1624598503112793, -0.9510564804077148, -0.2628655433654785]","[0.8725390434265137, 0.2628655433654785, -0.41179776191711426]"
"[0.46074122190475464, 0.1624598503112793, 0.8725390434265137]","[-0.1624598503112793, -0.9510564804077148, 0.2628655433654785]","[0.8725390434265137, -0.2628655433654785, -0.41179776191711426]"
"[0.46074122190475464, 0.1624598503112793, -0.8725390434265137]","[-0.1624598503112793, -0.9510564804077148, -0.2628655433654785]","[-0.8725390434265137, 0.2628655433654785, -0.41179776191711426]"
"[0.46074122190475464, -0.1624598503112793, -0.8725390434265137]","[0.1624598503112793, -0.9510564804077148, 0.2628655433654785]","[-0.8725390434265137, -0.2628655433654785, -0.41179776191711426]"
"[0.9510565400123596, -0.2628655433654785, -0.1624598503112793]","[-0.2628655433654785, -0.41179776191711426, -0.8725390434265137]","[0.1624598503112793, 0.8725390434265137, -0.4607412815093994]"
"[0.7100791335105896, -0.6881909370422363, -0.14893220365047455]","[-0.5611469745635986, -0.4253253936767578, -0.7100791931152344]","[0.4253253936767578, 0.5877852439880371, -0.6881909370422363]"
"[0.7100791335105896, -0.5611469745635986, -0.4253253936767578]","[-0.6881909370422363, -0.4253253936767578, -0.5877852439880371]","[0.14893220365047455, 0.7100791931152344, -0.6881909370422363]"
"[0.4472135305404663, -0.8506507873535156, 0.27639320492744446]","[-0.7236068248748779, -0.525731086730957, -0.44721361994743347]","[0.5257311463356018, 0.0, -0.8506507873535156]"
"[0.4472135305404663, -0.7236068248748779, -0.5257311463356018]","[-0.8506507873535156, -0.525731086730957, 0.0]","[-0.27639320492744446, 0.44721361994743347, -0.8506507873535156]"
"[0.41179776191711426, -0.8725390434265137, 0.2628655433654785]","[-0.8725390434265137, -0.4607412815093994, -0.1624598503112793]","[0.2628655433654785, -0.1624598503112793, -0.9510564804077148]"
"[0.41179776191711426, -0.8725390434265137, -0.2628655433654785]","[-0.8725390434265137, -0.4607412815093994, 0.1624598503112793]","[-0.2628655433654785, 0.1624598503112793, -0.9510564804077148]"
"[0.4253253936767578, 0.5877852439880371, 0.6881909370422363]","[0.7100791931152344, -0.6881909370422363, 0.14893220365047455]","[0.5611469745635986, 0.4253253936767578, -0.7100791931152344]"
"[0.4253253936767578, 0.7100791931152344, 0.5611469745635986]","[0.5877852439880371, -0.6881909370422363, 0.4253253936767578]","[0.6881909370422363, 0.14893220365047455, -0.7100791931152344]"
"[0.4253253936767578, 0.7100791931152344, -0.5611469745635986]","[0.5877852439880371, -0.6881909370422363, -0.4253253936767578]","[-0.6881909370422363, -0.14893220365047455, -0.7100791931152344]"
"[0.4253253936767578, 0.5877852439880371, -0.6881909370422363]","[0.7100791931152344, -0.6881909370422363, -0.14893220365047455]","[-0.5611469745635986, -0.4253253936767578, -0.7100791931152344]"
"[0.8506507873535156, 0.27639320492744446, 0.44721361994743347]","[0.5257311463356018, -0.44721364974975586, -0.7236068248748779]","[0.0, 0.8506507873535156, -0.525731086730957]"
"[0.8506507873535156, 0.5257311463356018, 0.0]","[0.27639320492744446, -0.44721364974975586, -0.8506507873535156]","[-0.44721361994743347, 0.7236068248748779, -0.525731086730957]"
"[0.525731086730957, 0.0, 0.8506507873535156]","[0.44721361994743347, -0.8506507873535156, -0.27639320492744446]","[0.7236068248748779, 0.5257311463356018, -0.44721364974975586]"
"[0.525731086730957, 0.44721361994743347, 0.7236068248748779]","[0.0, -0.8506507873535156, 0.5257311463356018]","[0.8506507873535156, -0.27639320492744446, -0.44721364974975586]"
"[0.525731086730957, 0.44721361994743347, -0.7236068248748779]","[0.0, -0.8506507873535156, -0.5257311463356018]","[-0.8506507873535156, 0.27639320492744446, -0.44721364974975586]"
"[0.525731086730957, 0.0, -0.8506507873535156]","[0.44721361994743347, -0.8506507873535156, 0.27639320492744446]","[-0.7236068248748779, -0.5257311463356018, -0.44721364974975586]"
"[0.6881909966468811, -0.14893220365047455, 0.7100791931152344]","[0.4253253936767578, -0.7100791931152344, -0.5611469745635986]","[0.5877852439880371, 0.6881909370422363, -0.4253253936767578]"
"[0.6881909966468811, 0.4253253936767578, -0.5877852439880371]","[-0.14893220365047455, -0.7100791931152344, -0.6881909370422363]","[-0.7100791931152344, 0.5611469745635986, -0.4253253936767578]"
"[0.6881909966468811, -0.4253253936767578, 0.5877852439880371]","[0.14893220365047455, -0.7100791931152344, -0.6881909370422363]","[0.7100791931152344, 0.5611469745635986, -0.4253253936767578]"
"[0.6881909966468811, 0.14893220365047455, -0.7100791931152344]","[-0.4253253936767578, -0.7100791931152344, -0.5611469745635986]","[-0.5877852439880371, 0.6881909370422363, -0.4253253936767578]"
"[0.525731086730957, -0.44721361994743347, 0.7236068248748779]","[0.0, -0.8506507873535156, -0.5257311463356018]","[0.8506507873535156, 0.27639320492744446, -0.44721364974975586]"
"[0.525731086730957, 0.0, 0.8506507873535156]","[-0.44721361994743347, -0.8506507873535156, 0.27639320492744446]","[0.7236068248748779, -0.5257311463356018, -0.44721364974975586]"
"[0.525731086730957, 0.0, -0.8506507873535156]","[-0.44721361994743347, -0.8506507873535156, -0.27639320492744446]","[-0.7236068248748779, 0.5257311463356018, -0.44721364974975586]"
"[0.525731086730957, -0.44721361994743347, -0.7236068248748779]","[0.0, -0.8506507873535156, 0.5257311463356018]","[-0.8506507873535156, -0.27639320492744446, -0.44721364974975586]"
"[0.8506507873535156, -0.5257311463356018, 0.0]","[-0.27639320492744446, -0.44721364974975586, -0.8506507873535156]","[0.44721361994743347, 0.7236068248748779, -0.525731086730957]"
"[0.8506507873535156, -0.27639320492744446, -0.44721361994743347]","[-0.5257311463356018, -0.44721364974975586, -0.7236068248748779]","[0.0, 0.8506507873535156, -0.525731086730957]"
"[0.4253253936767578, -0.7100791931152344, 0.5611469745635986]","[-0.5877852439880371, -0.6881909370422363, -0.4253253936767578]","[0.6881909370422363, -0.14893220365047455, -0.7100791931152344]"
"[0.4253253936767578, -0.5877852439880371, 0.6881909370422363]","[-0.7100791931152344, -0.6881909370422363, -0.14893220365047455]","[0.5611469745635986, -0.4253253936767578, -0.7100791931152344]"
"[0.4253253936767578, -0.5877852439880371, -0.6881909370422363]","[-0.7100791931152344, -0.6881909370422363, 0.14893220365047455]","[-0.5611469745635986, 0.4253253936767578, -0.7100791931152344]"
"[0.4253253936767578, -0.7100791931152344, -0.5611469745635986]","[-0.5877852439880371, -0.6881909370422363, 0.4253253936767578]","[-0.6881909370422363, 0.14893220365047455, -0.7100791931152344]"
"[0.30901700258255005, 0.80901700258255, 0.5]","[0.80901700258255, -0.5000001192092896, 0.30901700258255005]","[0.5, 0.30901700258255005, -0.8090170621871948]"
"[0.30901700258255005, 0.80901700258255, -0.5]","[0.80901700258255, -0.5000001192092896, -0.30901700258255005]","[-0.5, -0.30901700258255005, -0.8090170621871948]"
"[0.80901700258255, 0.5, 0.30901700258255005]","[0.5, -0.3090170621871948, -0.80901700258255]","[-0.30901700258255005, 0.80901700258255, -0.5000001192092896]"
"[0.5, -0.30901700258255005, 0.80901700258255]","[0.30901700258255005, -0.8090170621871948, -0.5]","[0.80901700258255, 0.5, -0.3090170621871948]"
"[0.5, 0.30901700258255005, 0.80901700258255]","[-0.30901700258255005, -0.8090170621871948, 0.5]","[0.80901700258255, -0.5, -0.3090170621871948]"
"[0.5, 0.30901700258255005, -0.80901700258255]","[-0.30901700258255005, -0.8090170621871948, -0.5]","[-0.80901700258255, 0.5, -0.3090170621871948]"
"[0.5, -0.30901700258255005, -0.80901700258255]","[0.30901700258255005, -0.8090170621871948, 0.5]","[-0.80901700258255, -0.5, -0.3090170621871948]"
"[0.80901700258255, -0.5, -0.30901700258255005]","[-0.5, -0.3090170621871948, -0.80901700258255]","[0.30901700258255005, 0.80901700258255, -0.5000001192092896]"
"[0.30901700258255005, -0.80901700258255, 0.5]","[-0.80901700258255, -0.5000001192092896, -0.30901700258255005]","[0.5, -0.30901700258255005, -0.8090170621871948]"
"[0.30901700258255005, -0.80901700258255, -0.5]","[-0.80901700258255, -0.5000001192092896, 0.30901700258255005]","[-0.5, 0.30901700258255005, -0.8090170621871948]"
"[0.3454914689064026, 0.9045085310935974, 0.25]","[0.9045085310935974, -0.25, -0.345491498708725]","[-0.25, 0.345491498708725, -0.9045085906982422]"
"[0.5, 0.30901700258255005, 0.80901700258255]","[0.80901700258255, -0.5, -0.30901700258255005]","[0.30901700258255005, 0.80901700258255, -0.5]"
"[0.5, 0.80901700258255, -0.30901700258255005]","[0.30901700258255005, -0.5, -0.80901700258255]","[-0.80901700258255, 0.30901700258255005, -0.5]"
"[0.25, 0.345491498708725, 0.9045085310935974]","[0.345491498708725, -0.9045085906982422, 0.25]","[0.9045085310935974, 0.25, -0.34549152851104736]"
"[0.25, 0.345491498708725, -0.9045085310935974]","[0.345491498708725, -0.9045085906982422, -0.25]","[-0.9045085310935974, -0.25, -0.34549152851104736]"
"[0.9045084714889526, -0.25, 0.345491498708725]","[0.25, -0.34549152851104736, -0.9045085310935974]","[0.345491498708725, 0.9045085310935974, -0.25]"
"[0.9045084714889526, 0.25, -0.345491498708725]","[-0.25, -0.34549152851104736, -0.9045085310935974]","[-0.345491498708725, 0.9045085310935974, -0.25]"
"[0.25, -0.345491498708725, 0.9045085310935974]","[-0.345491498708725, -0.9045085906982422, -0.25]","[0.9045085310935974, -0.25, -0.34549152851104736]"
"[0.25, -0.345491498708725, -0.9045085310935974]","[-0.345491498708725, -0.9045085906982422, 0.25]","[-0.9045085310935974, 0.25, -0.34549152851104736]"
"[0.5, -0.80901700258255, 0.30901700258255005]","[-0.30901700258255005, -0.5, -0.80901700258255]","[0.80901700258255, 0.30901700258255005, -0.5]"
"[0.5, -0.30901700258255005, -0.80901700258255]","[-0.80901700258255, -0.5, -0.30901700258255005]","[-0.30901700258255005, 0.80901700258255, -0.5]"
"[0.3454914689064026, -0.9045085310935974, -0.25]","[-0.9045085310935974, -0.25, -0.345491498708725]","[0.25, 0.345491498708725, -0.9045085906982422]"
"[0.2296684980392456, 0.9457826614379883, 0.2296684831380844]","[0.9728913307189941, -0.2296684980392456, -0.027108684182167053]","[0.027108684182167053, 0.2296684831380844, -0.9728913307189941]"
"[0.2296684980392456, 0.9728913307189941, 0.027108684182167053]","[0.9457826614379883, -0.2296684980392456, 0.2296684831380844]","[0.2296684831380844, -0.027108684182167053, -0.9728913307189941]"
"[0.2296684980392456, 0.9728913307189941, -0.027108684182167053]","[0.9457826614379883, -0.2296684980392456, -0.2296684831380844]","[-0.2296684831380844, 0.027108684182167053, -0.9728913307189941]"
"[0.2296684980392456, 0.9457826614379883, -0.2296684831380844]","[0.9728913307189941, -0.2296684980392456, 0.027108684182167053]","[-0.027108684182167053, -0.2296684831380844, -0.9728913307189941]"
"[0.45933693647384644, 0.7432228922843933, 0.48644566535949707]","[0.8580570816993713, -0.2296684980392456, -0.45933693647384644]","[-0.2296684980392456, 0.6283885836601257, -0.7432229518890381]"
"[0.45933693647384644, 0.8580570816993713, 0.2296684980392456]","[0.7432228922843933, -0.2296684980392456, -0.6283885836601257]","[-0.48644566535949707, 0.45933693647384644, -0.7432229518890381]"
"[0.35805702209472656, 0.5929028987884521, 0.7212914228439331]","[0.9102969169616699, -0.3935427665710449, -0.12838855385780334]","[0.20773708820343018, 0.7025598287582397, -0.6806284189224243]"
"[0.35805702209472656, 0.9102969169616699, -0.20773708820343018]","[0.5929028987884521, -0.3935427665710449, -0.7025598287582397]","[-0.7212914228439331, 0.12838855385780334, -0.6806284189224243]"
"[0.5354857444763184, 0.5, 0.6806284189224243]","[0.8445026874542236, -0.3090170621871948, -0.43740564584732056]","[-0.008377045392990112, 0.80901700258255, -0.5877255201339722]"
"[0.5354857444763184, 0.8445026874542236, 0.008377045392990112]","[0.5, -0.3090170621871948, -0.80901700258255]","[-0.6806284189224243, 0.43740564584732056, -0.5877255201339722]"
"[0.6806284189224243, 0.20773708820343018, 0.7025598287582397]","[0.7212914228439331, -0.35805702209472656, -0.5929028987884521]","[0.12838855385780334, 0.9102969169616699, -0.3935427665710449]"
"[0.6806284189224243, 0.7212914228439331, -0.12838855385780334]","[0.20773708820343018, -0.35805702209472656, -0.9102969169616699]","[-0.7025598287582397, 0.5929028987884521, -0.3935427665710449]"
"[0.3935427665710449, 0.12838855385780334, 0.9102969169616699]","[0.7025598287582397, -0.6806284189224243, -0.20773708820343018]","[0.5929028987884521, 0.7212914228439331, -0.35805702209472656]"
"[0.3935427665710449, 0.7025598287582397, -0.5929028987884521]","[0.12838855385780334, -0.6806284189224243, -0.7212914228439331]","[-0.9102969169616699, 0.20773708820343018, -0.35805702209472656]"
"[0.8528797626495361, 0.01355433464050293, 0.5219314098358154]","[0.5, -0.3090170621871948, -0.80901700258255]","[0.15031996369361877, 0.9509599804878235, -0.2703315019607544]"
"[0.8528797626495361, 0.5, -0.15031996369361877]","[0.01355433464050293, -0.3090170621871948, -0.9509599804878235]","[-0.5219314098358154, 0.80901700258255, -0.2703315019607544]"
"[0.9728913307189941, 0.027108684182167053, 0.2296684831380844]","[0.2296684831380844, -0.2296684980392456, -0.9457826614379883]","[0.027108684182167053, 0.9728913307189941, -0.2296684980392456]"
"[0.9728913307189941, 0.2296684831380844, -0.027108684182167053]","[0.027108684182167053, -0.2296684980392456, -0.9728913307189941]","[-0.2296684831380844, 0.9457826614379883, -0.2296684980392456]"
"[0.9728913307189941, -0.2296684831380844, 0.027108684182167053]","[-0.027108684182167053, -0.2296684980392456, -0.9728913307189941]","[0.2296684831380844, 0.9457826614379883, -0.2296684980392456]"
"[0.9728913307189941, -0.027108684182167053, -0.2296684831380844]","[-0.2296684831380844, -0.2296684980392456, -0.9457826614379883]","[-0.027108684182167053, 0.9728913307189941, -0.2296684980392456]"
